20;2;90.036
20;3;85.261
20;4;80.516
30;3;90.342
30;4;86.862
30;5;83.873
30;6;80.856
40;4;90.274
40;5;87.991
40;6;85.539
40;7;83.125
40;8;80.72
50;5;90.267
50;6;88.462
50;7;86.704
50;8;84.86
50;9;82.929
50;10;80.939
60;6;90.445
60;7;88.853
60;8;87.323
60;9;85.759
60;10;84.501
60;11;83.077
60;12;81.628
70;7;90.363
70;8;88.984
70;9;87.851
70;10;86.612
70;11;85.443
70;12;84.177
70;13;82.642
70;14;81.475
80;8;90.522
80;9;89.316
80;10;88.276
80;11;87.078
80;12;85.944
80;13;84.921
80;14;84.181
80;15;82.874
80;16;81.538
90;9;90.562
90;10;89.531
90;11;88.51
90;12;87.586
90;13;86.626
90;14;85.768
90;15;84.739
90;16;83.799
90;17;82.854
90;18;82.148
100;10;90.54
100;11;89.769
100;12;88.772
100;13;88.132
100;14;86.941
100;15;86.26
100;16;85.356
100;17;84.747
100;18;83.865
100;19;83.007
100;20;82.144
