20;2;92.709
20;3;89.968
20;4;87.362
30;3;93.408
30;4;91.62
30;5;90.033
30;6;88.196
40;4;93.822
40;5;92.491
40;6;91.168
40;7;89.975
40;8;88.75
50;5;94.097
50;6;93.027
50;7;92.097
50;8;90.873
50;9;90.023
50;10;88.848
60;6;94.106
60;7;93.331
60;8;92.637
60;9;91.635
60;10;90.891
60;11;90.026
60;12;89.102
70;7;94.361
70;8;93.705
70;9;92.852
70;10;92.265
70;11;91.219
70;12;90.879
70;13;90.05
70;14;89.301
80;8;94.327
80;9;93.755
80;10;93.133
80;11;92.559
80;12;91.919
80;13;91.267
80;14;90.828
80;15;90.045
80;16;89.627
90;9;94.368
90;10;94.038
90;11;93.306
90;12;92.891
90;13;92.315
90;14;91.649
90;15;91.127
90;16;90.792
90;17;90.082
90;18;89.487
100;10;94.698
100;11;94.079
100;12;93.514
100;13;92.909
100;14;92.575
100;15;92.045
100;16;91.735
100;17;91.124
100;18;90.58
100;19;90.184
100;20;89.549
