20;2;51.858
20;3;37.58
20;4;25.193
30;3;37.401
30;4;25.24
30;5;16.83
30;6;11.299
40;4;25.605
40;5;16.739
40;6;10.971
40;7;8.258
40;8;7.314
50;5;16.438
50;6;10.857
50;7;8.25
50;8;7.278
50;9;6.95
50;10;7.034
60;6;11.044
60;7;8.29
60;8;7.262
60;9;6.99
60;10;6.992
60;11;6.944
60;12;6.946
70;7;8.368
70;8;7.254
70;9;7.027
70;10;7.028
70;11;6.981
70;12;6.96
70;13;6.976
70;14;7.0
80;8;7.199
80;9;7.008
80;10;6.969
80;11;7.015
80;12;6.978
80;13;7.007
80;14;6.985
80;15;7.008
80;16;6.999
90;9;6.995
90;10;6.94
90;11;6.965
90;12;6.968
90;13;6.988
90;14;6.966
90;15;6.969
90;16;6.978
90;17;6.938
90;18;6.954
100;10;6.992
100;11;6.993
100;12;7.027
100;13;7.0
100;14;7.01
100;15;6.961
100;16;7.013
100;17;6.965
100;18;7.009
100;19;6.97
100;20;6.954
