20;2;34.51
20;3;18.666
20;4;11.587
30;3;19.076
30;4;11.643
30;5;8.4
30;6;7.286
40;4;11.638
40;5;8.425
40;6;7.277
40;7;7.004
40;8;7.005
50;5;8.438
50;6;7.3
50;7;7.02
50;8;7.042
50;9;6.99
50;10;7.028
60;6;7.284
60;7;7.014
60;8;7.043
60;9;6.969
60;10;6.983
60;11;7.021
60;12;7.026
70;7;6.994
70;8;7.008
70;9;6.981
70;10;6.946
70;11;6.98
70;12;7.014
70;13;7.014
70;14;6.957
80;8;6.927
80;9;7.023
80;10;6.987
80;11;7.052
80;12;7.006
80;13;6.969
80;14;6.998
80;15;6.991
80;16;6.977
90;9;6.982
90;10;6.949
90;11;6.995
90;12;7.041
90;13;6.989
90;14;6.95
90;15;6.96
90;16;6.982
90;17;7.03
90;18;6.984
100;10;6.933
100;11;6.949
100;12;7.075
100;13;6.976
100;14;7.0
100;15;6.983
100;16;6.955
100;17;6.97
100;18;6.997
100;19;7.004
100;20;6.963
