20;2;43.679
20;3;27.178
20;4;16.724
30;3;26.856
30;4;16.826
30;5;11.02
30;6;8.261
40;4;16.591
40;5;10.884
40;6;8.33
40;7;7.257
40;8;7.032
50;5;11.04
50;6;8.286
50;7;7.349
50;8;7.015
50;9;7.033
50;10;6.954
60;6;8.36
60;7;7.323
60;8;7.103
60;9;7.005
60;10;6.962
60;11;6.996
60;12;7.088
70;7;7.274
70;8;7.016
70;9;6.993
70;10;6.981
70;11;7.029
70;12;6.964
70;13;6.969
70;14;6.912
80;8;6.969
80;9;6.995
80;10;6.969
80;11;6.93
80;12;6.971
80;13;6.934
80;14;7.01
80;15;6.998
80;16;6.959
90;9;7.021
90;10;6.991
90;11;6.973
90;12;6.987
90;13;7.013
90;14;6.992
90;15;7.002
90;16;7.019
90;17;7.012
90;18;6.966
100;10;6.968
100;11;6.952
100;12;7.038
100;13;6.975
100;14;6.957
100;15;6.879
100;16;7.035
100;17;6.947
100;18;7.018
100;19;7.04
100;20;6.974
