20;2;43.854
20;3;27.863
20;4;18.267
30;3;28.438
30;4;18.507
30;5;12.809
30;6;9.425
40;4;18.371
40;5;12.73
40;6;9.494
40;7;7.804
40;8;7.151
50;5;12.702
50;6;9.524
50;7;7.844
50;8;7.063
50;9;7.051
50;10;6.952
60;6;9.583
60;7;7.714
60;8;7.156
60;9;6.961
60;10;6.988
60;11;7.038
60;12;6.964
70;7;7.697
70;8;7.067
70;9;7.047
70;10;7.0
70;11;6.99
70;12;6.992
70;13;7.006
70;14;6.964
80;8;7.109
80;9;7.037
80;10;6.978
80;11;6.977
80;12;6.972
80;13;6.955
80;14;6.985
80;15;7.002
80;16;6.936
90;9;7.003
90;10;7.025
90;11;7.009
90;12;6.931
90;13;6.94
90;14;6.998
90;15;6.931
90;16;6.987
90;17;6.979
90;18;6.945
100;10;6.952
100;11;7.003
100;12;7.003
100;13;6.926
100;14;6.992
100;15;6.977
100;16;6.994
100;17;6.984
100;18;6.889
100;19;7.043
100;20;7.023
