20;2;82.513
20;3;77.761
20;4;72.894
30;3;81.675
30;4;77.896
30;5;73.879
30;6;70.207
40;4;80.538
40;5;77.132
40;6;74.027
40;7;70.574
40;8;68.377
50;5;79.038
50;6;76.697
50;7;73.801
50;8;70.979
50;9;69.096
50;10;66.189
60;6;78.191
60;7;75.772
60;8;73.382
60;9;71.069
60;10;69.082
60;11;67.035
60;12;65.245
70;7;76.9
70;8;74.957
70;9;72.815
70;10;70.745
70;11;68.535
70;12;67.12
70;13;65.605
70;14;63.714
80;8;76.371
80;9;74.103
80;10;72.244
80;11;70.678
80;12;68.63
80;13;67.167
80;14;65.697
80;15;64.092
80;16;62.814
90;9;75.489
90;10;73.711
90;11;71.947
90;12;70.409
90;13;68.588
90;14;66.926
90;15;65.538
90;16;64.286
90;17;63.35
90;18;61.929
100;10;74.556
100;11;72.994
100;12;71.241
100;13;69.532
100;14;68.203
100;15;66.705
100;16;65.647
100;17;64.49
100;18;63.359
100;19;62.023
100;20;60.749
