20;2;78.132
20;3;70.038
20;4;63.007
30;3;75.3
30;4;69.27
30;5;64.264
30;6;59.748
40;4;73.187
40;5;68.576
40;6;64.528
40;7;61.2
40;8;58.028
50;5;71.471
50;6;67.646
50;7;64.761
50;8;61.236
50;9;59.139
50;10;56.562
60;6;70.073
60;7;66.654
60;8;64.252
60;9;61.743
60;10;59.358
60;11;57.342
60;12;55.186
70;7;68.694
70;8;66.26
70;9;63.632
70;10;61.403
70;11;59.841
70;12;57.846
70;13;55.781
70;14;54.195
80;8;67.505
80;9;65.584
80;10;63.017
80;11;61.326
80;12;59.352
80;13;57.73
80;14;56.48
80;15;54.857
80;16;53.376
90;9;67.075
90;10;64.627
90;11;62.9
90;12;61.28
90;13;59.442
90;14;58.039
90;15;56.567
90;16;55.546
90;17;54.157
90;18;52.643
100;10;66.178
100;11;64.25
100;12;62.522
100;13;61.021
100;14;59.338
100;15;58.068
100;16;56.667
100;17;55.643
100;18;54.876
100;19;53.146
100;20;52.48
