20;2;40.09
20;3;30.063
20;4;23.843
30;3;31.522
30;4;25.566
30;5;21.137
30;6;18.116
40;4;26.08
40;5;21.823
40;6;18.941
40;7;16.845
40;8;15.108
50;5;22.71
50;6;19.361
50;7;17.401
50;8;15.68
50;9;14.47
50;10;13.681
60;6;19.781
60;7;17.772
60;8;16.105
60;9;14.667
60;10;13.795
60;11;13.301
60;12;12.739
70;7;17.795
70;8;16.233
70;9;14.639
70;10;13.941
70;11;13.507
70;12;12.965
70;13;12.741
70;14;12.686
80;8;16.394
80;9;15.025
80;10;14.302
80;11;13.556
80;12;13.043
80;13;12.791
80;14;12.668
80;15;12.661
80;16;12.577
90;9;15.133
90;10;14.264
90;11;13.738
90;12;13.211
90;13;13.018
90;14;12.824
90;15;12.831
90;16;12.72
90;17;12.784
90;18;12.759
100;10;14.422
100;11;13.586
100;12;13.277
100;13;12.92
100;14;12.86
100;15;12.883
100;16;12.799
100;17;12.761
100;18;12.821
100;19;12.825
100;20;12.709
