20;2;40.358
20;3;30.507
20;4;24.135
30;3;32.037
30;4;25.658
30;5;21.884
30;6;19.149
40;4;26.884
40;5;22.404
40;6;19.522
40;7;17.567
40;8;15.963
50;5;23.045
50;6;20.134
50;7;18.112
50;8;16.591
50;9;15.326
50;10;14.48
60;6;20.456
60;7;18.62
60;8;16.805
60;9;15.729
60;10;14.717
60;11;13.827
60;12;13.467
70;7;18.779
70;8;17.208
70;9;16.16
70;10;14.952
70;11;14.23
70;12;13.512
70;13;13.061
70;14;12.677
80;8;17.18
80;9;16.043
80;10;15.172
80;11;14.337
80;12;13.732
80;13;13.227
80;14;12.838
80;15;12.738
80;16;12.628
90;9;16.145
90;10;15.302
90;11;14.413
90;12;13.743
90;13;13.419
90;14;12.989
90;15;12.7
90;16;12.667
90;17;12.774
90;18;12.826
100;10;15.095
100;11;14.461
100;12;13.721
100;13;13.396
100;14;12.819
100;15;12.861
100;16;12.911
100;17;12.853
100;18;12.829
100;19;12.785
100;20;12.825
