20;2;47.032
20;3;37.198
20;4;30.016
30;3;38.548
30;4;32.045
30;5;26.843
30;6;22.741
40;4;32.366
40;5;27.59
40;6;23.535
40;7;21.118
40;8;18.711
50;5;28.069
50;6;24.449
50;7;21.329
50;8;19.425
50;9;17.34
50;10;15.916
60;6;24.568
60;7;21.83
60;8;19.615
60;9;17.983
60;10;16.273
60;11;15.176
60;12;14.335
70;7;21.692
70;8;19.715
70;9;18.289
70;10;16.653
70;11;15.637
70;12;14.452
70;13;13.638
70;14;13.244
80;8;20.177
80;9;18.568
80;10;16.8
80;11;15.693
80;12;14.611
80;13;14.066
80;14;13.225
80;15;12.871
80;16;12.582
90;9;18.29
90;10;16.927
90;11;16.12
90;12;14.826
90;13;14.201
90;14;13.391
90;15;12.993
90;16;12.879
90;17;12.85
90;18;12.786
100;10;17.151
100;11;16.036
100;12;14.811
100;13;14.166
100;14;13.763
100;15;13.191
100;16;12.944
100;17;12.768
100;18;12.808
100;19;12.729
100;20;12.789
